PW (V),SSA (m2/g),PV (cm3/g),PS (nm),Id/Ig,C%,N%,O %,S%,current density (A/g),Electrode(encoded),Electrolyte(encoded),Method(encoded),Capacitance (F/g)
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,5.0210970464135,11,30,1,117.25888324873
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,10.0,11,30,1,116.624365482233
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,20.0,11,30,1,112.182741116751
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,0.5,12,30,1,169.2
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,1.0126582278481,12,30,1,143.908629441624
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,2.0253164556962,12,30,1,131.218274111675
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,3.0379746835443,12,30,1,128.045685279187
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,4.0084388185654,12,30,1,122.33502538071
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,5.0210970464135,12,30,1,119.79695431472
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,10.0,12,30,1,110.279187817258
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,20.042194092827,12,30,1,103.299492385786
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,0.5,13,30,1,293.0
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,1.0,13,30,1,263.0
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,2.0253164556962,13,30,1,250.507614213197
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,3.0379746835443,13,30,1,241.624365482233
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,4.0084388185654,13,30,1,234.010152284263
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,5.0210970464135,13,30,1,228.934010152284
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,10.0,13,30,1,209.89847715736
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,20.0,13,30,1,194.035532994923
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,0.5,10,30,1,253.0
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,1.0548523206751,10,30,1,223.223350253807
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,2.0253164556962,10,30,1,213.071065989847
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,3.0379746835443,10,30,1,201.015228426395
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,4.0084388185654,10,30,1,195.939086294416
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,5.0210970464135,10,30,1,190.862944162436
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,10.042194092827,10,30,1,178.807106598984
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,20.042194092827,10,30,1,169.289340101522
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,0.525164113785558,11,30,0,38.388320274817
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,1.00656455142231,11,30,0,37.6392555469282
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,2.01312910284463,11,30,0,36.8941436672078
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,3.01969365426695,11,30,0,36.4501070563045
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,4.02625820568927,11,30,0,36.1566080798098
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,6.03938730853391,11,30,0,35.5696101268205
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,8.00875273522976,11,30,0,34.8317451354085
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,9.9781181619256,11,30,0,34.2444177784051
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,11.9912472647702,11,30,0,33.5068821910072
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,15.9737417943107,11,30,0,32.6336321498317
1.0,1028.6,0.599,2.384,1.05,85.57,1.39,9.61,0.0,19.9999999999999,11,30,0,31.7607115126702
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,0.525164113785558,12,30,0,43.6571374791181
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,1.00656455142231,12,30,0,42.6069974824121
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,2.01312910284463,12,30,0,42.3134985059174
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,3.01969365426695,12,30,0,41.568386626197
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,4.02625820568927,12,30,0,40.5221994776593
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,5.99562363238511,12,30,0,39.6337968518387
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,8.00875273522976,12,30,0,39.0467988988494
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,9.9781181619256,12,30,0,37.2551704665772
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,11.9912472647702,12,30,0,36.3670972447706
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,15.9737417943107,12,30,0,33.3863203218747
1.0,2133.3,1.273,2.428,1.08,85.57,1.39,9.61,0.0,19.9999999999999,12,30,0,31.1585609750358
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,0.525164113785558,13,30,0,79.0334815651396
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,1.0,13,30,0,75.0
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,2.01312910284463,13,30,0,73.1737135596809
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,3.01969365426695,13,30,0,71.826451142326
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,4.02625820568927,13,30,0,70.4791887249711
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,5.99562363238511,13,30,0,69.1391731959247
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,8.00875273522976,13,30,0,68.1005623397096
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,9.9781181619256,13,30,0,67.212159713889
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,11.9912472647702,13,30,0,66.9262370297169
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,15.9737417943107,13,30,0,65.6013740853156
1.0,2221.1,1.238,2.257,1.14,85.57,1.39,9.61,0.0,19.9999999999999,13,30,0,65.1800663513799
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,0.525164113785558,10,30,0,62.0227288769675
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,1.00656455142231,10,30,0,59.4672125361756
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,2.01312910284463,10,30,0,57.8188748500035
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,3.01969365426695,10,30,0,56.1705371638314
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,4.02625820568927,10,30,0,54.8232747464765
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,5.99562363238511,10,30,0,54.0854097550645
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,8.00875273522976,10,30,0,53.197336533258
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,10.0218818380743,10,30,0,52.3092633114514
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,11.9912472647702,10,30,0,51.1197854168137
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,15.9737417943107,10,30,0,50.5476106444553
1.0,2715.1,1.509,2.282,1.16,85.57,1.39,9.61,0.0,19.9999999999999,10,30,0,49.5241523728853
1.0,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,0.488656195462477,375,34,1,317.365967365967
1.0,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,0.977312390924955,375,34,1,314.102564102564
1.0,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,4.99127399650959,375,34,1,252.097902097902
1.0,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,9.98254799301919,375,34,1,240.67599067599
1.0,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,19.9650959860383,375,34,1,231.701631701631
1.0,264.9,0.134,3.2,1.19,85.49,1.43,13.08,0.0,0.488656195462477,373,34,1,186.829836829836
1.0,264.9,0.134,3.2,1.19,85.49,1.43,13.08,0.0,0.977312390924955,373,34,1,186.013986013985
1.0,264.9,0.134,3.2,1.19,85.49,1.43,13.08,0.0,4.99127399650959,373,34,1,163.986013986013
1.0,264.9,0.134,3.2,1.19,85.49,1.43,13.08,0.0,9.98254799301919,373,34,1,155.827505827505
1.0,264.9,0.134,3.2,1.19,85.49,1.43,13.08,0.0,19.9650959860383,373,34,1,140.32634032634
1.0,1113.1,0.89,4.66,1.19,85.49,1.43,13.08,0.0,0.488656195462477,374,34,1,127.272727272727
1.0,1113.1,0.89,4.66,1.19,85.49,1.43,13.08,0.0,0.977312390924955,374,34,1,123.193473193473
1.0,1113.1,0.89,4.66,1.19,85.49,1.43,13.08,0.0,4.99127399650959,374,34,1,93.8228438228437
1.0,1113.1,0.89,4.66,1.19,85.49,1.43,13.08,0.0,9.98254799301919,374,34,1,85.6643356643356
1.0,1113.1,0.89,4.66,1.19,85.49,1.43,13.08,0.0,19.9999999999999,374,34,1,74.2424242424242
1.0,154.3,0.089,4.75,0.99,74.22,2.73,23.05,0.0,0.488656195462477,377,34,1,82.4009324009323
1.0,154.3,0.089,4.75,0.99,74.22,2.73,23.05,0.0,0.977312390924955,377,34,1,79.1375291375291
1.0,154.3,0.089,4.75,0.99,74.22,2.73,23.05,0.0,4.99127399650959,377,34,1,65.2680652680652
1.0,154.3,0.089,4.75,0.99,74.22,2.73,23.05,0.0,9.98254799301919,377,34,1,52.2144522144521
1.0,154.3,0.089,4.75,0.99,74.22,2.73,23.05,0.0,19.9650959860383,377,34,1,44.055944055944
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,0.208695652173912,375,16,0,46.1244019138755
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,0.504347826086956,375,16,0,42.2966507177033
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,0.695652173913043,375,16,0,41.1483253588516
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,1.00869565217391,375,16,0,39.4258373205741
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,1.99999999999999,375,16,0,35.7894736842105
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,3.00869565217391,375,16,0,32.9186602870813
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,3.99999999999999,375,16,0,30.0478468899521
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,5.00869565217391,375,16,0,27.9425837320574
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,6.0,375,16,0,26.0287081339712
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,6.99130434782608,375,16,0,24.4976076555023
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,8.0,375,16,0,22.9665071770334
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,9.00869565217391,375,16,0,22.5837320574162
1.8,1893.0,1.495,4.53,1.25,85.80999999999999,1.04,13.15,0.0,10.0173913043478,375,16,0,22.5837320574162
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,1.0,347,34,1,196.0
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,2.08695652173913,347,34,1,164.6547314578
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,3.07826086956521,347,34,1,155.071611253196
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,4.01739130434782,347,34,1,149.166240409207
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,5.06086956521739,347,34,1,145.464194373401
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,6.99130434782608,347,34,1,139.534526854219
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,10.0173913043478,347,34,1,135.048593350383
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,15.0260869565217,347,34,1,130.514066496163
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,20.0347826086956,347,34,1,122.303069053708
1.0,1341.0,2.02,2.26,0.83,90.1,0.0,7.2,0.0,30.0,347,34,1,116.0
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,1.0,348,34,1,196.0
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,2.08695652173913,348,34,1,174.948849104859
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,3.02608695652173,348,34,1,168.308184143222
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,4.01739130434782,348,34,1,163.872122762148
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,5.06086956521739,348,34,1,161.640664961636
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,7.04347826086956,348,34,1,158.650895140665
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,10.0695652173913,348,34,1,155.635549872122
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,15.0260869565217,348,34,1,153.308184143222
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,20.0347826086956,348,34,1,151.71483375959
1.0,1315.0,2.02,2.26,0.94,92.2,0.0,6.0,0.0,30.0,348,34,1,148.0
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,1.0,260,34,1,306.0
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,2.03478260869565,260,34,1,272.008951406649
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,3.07826086956521,260,34,1,259.483375959079
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,4.0695652173913,260,34,1,257.253196930946
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,5.00869565217391,260,34,1,255.024296675191
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,6.99130434782608,260,34,1,249.828644501278
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,10.0695652173913,260,34,1,246.812020460358
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,15.0260869565217,260,34,1,245.219948849104
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,20.0347826086956,260,34,1,242.156010230179
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,30.0,260,34,1,240.0
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,0.2,416,34,0,132.0
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,0.519230769230769,416,34,0,119.914453052942
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,1.03846153846153,416,34,0,110.932023611879
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,2.01923076923076,416,34,0,107.354501014572
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,2.99999999999999,416,34,0,104.376498800959
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,4.03846153846153,416,34,0,101.999169894853
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,5.01923076923076,416,34,0,100.220208448625
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,7.03846153846153,416,34,0,96.0639180962921
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,10.0384615384615,416,34,0,89.529145914038
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,15.0576923076923,416,34,0,82.4352056816085
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,20.076923076923,416,34,0,74.741745065486
1.0,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,30.0,416,34,0,60.4
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,0.2,260,34,0,238.0
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,0.519230769230769,260,34,0,226.029560966611
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,1.03846153846153,260,34,0,216.447611141855
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,2.01923076923076,260,34,0,209.872486626083
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,3.0576923076923,260,34,0,205.097076185205
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,4.03846153846153,260,34,0,202.119073971591
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,5.01923076923076,260,34,0,199.740592141671
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,7.03846153846153,260,34,0,196.783342556723
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,10.0384615384615,260,34,0,194.445213060321
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,15.0,260,34,0,190.947242206235
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,20.076923076923,260,34,0,185.053495665006
1.0,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,29.9999999999999,260,34,0,178.0
2.5,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,0.509015985397422,416,20,0,99.8762376237623
2.5,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,1.01213193945092,416,20,0,97.2772277227722
2.5,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,1.99969577963382,416,20,0,92.4504950495049
2.5,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,3.02478013164444,416,20,0,85.3960396039604
2.5,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,4.03096594575658,416,20,0,80.569306930693
2.5,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,4.99976953002562,416,20,0,76.8564356435643
2.5,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,7.01204897026015,416,20,0,67.9455445544554
2.5,1628.0,0.79,2.26,1.02,89.0,0.0,11.0,0.0,10.0308829765658,416,20,0,51.2376237623762
2.5,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,0.502885484079134,260,20,0,149.257425742574
2.5,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,1.00604753212751,260,20,0,146.287128712871
2.5,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,2.0119567822704,260,20,0,143.688118811881
2.5,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,3.01818869037741,260,20,0,138.490099009901
2.5,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,4.00566034257056,260,20,0,134.405940594059
2.5,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,5.01175396869295,260,20,0,130.321782178217
2.5,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,7.00518096502387,260,20,0,123.267326732673
2.5,2988.0,1.76,2.26,0.97,91.1,0.0,8.9,0.0,10.004378929513,260,20,0,114.727722772277
1.0,779.8,0.862,4.422,0.95,87.80000000000001,1.6,10.6,0.0,0.5,157,34,1,101.1
1.0,779.8,0.862,4.422,0.95,87.80000000000001,1.6,10.6,0.0,1.0,157,34,1,94.2
1.0,779.8,0.862,4.422,0.95,87.80000000000001,1.6,10.6,0.0,2.0,157,34,1,90.0
1.0,779.8,0.862,4.422,0.95,87.80000000000001,1.6,10.6,0.0,5.0,157,34,1,87.7
1.0,779.8,0.862,4.422,0.95,87.80000000000001,1.6,10.6,0.0,10.0,157,34,1,77.6
1.0,846.0,0.908,4.295,0.98,80.2,2.8,17.0,0.0,0.5,192,34,1,157.3
1.0,846.0,0.908,4.295,0.98,80.2,2.8,17.0,0.0,1.0,192,34,1,155.2
1.0,846.0,0.908,4.295,0.98,80.2,2.8,17.0,0.0,2.0,192,34,1,151.8
1.0,846.0,0.908,4.295,0.98,80.2,2.8,17.0,0.0,5.0,192,34,1,140.5
1.0,846.0,0.908,4.295,0.98,80.2,2.8,17.0,0.0,10.0,192,34,1,133.0
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,0.15,54,34,0,163.0
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,0.764705882352941,54,34,0,116.202531645569
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,1.54411764705882,54,34,0,99.1139240506329
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,3.08823529411764,54,34,0,88.4810126582278
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,4.63235294117647,54,34,0,85.4430379746835
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,6.17647058823529,54,34,0,75.9493670886076
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,0.15,54,28,0,152.0
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,0.647058823529411,54,28,0,119.240506329113
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,1.30882352941176,54,28,0,109.746835443037
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,2.60294117647058,54,28,0,101.392405063291
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,3.92647058823529,54,28,0,97.2151898734177
1.0,1140.0,0.64,2.26,0.95,88.75,1.22,7.99,0.06,5.22058823529411,54,28,0,97.2151898734177
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,1.0,480,34,1,394.0
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,2.02177293934681,480,34,1,325.939462592037
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,2.95489891135303,480,34,1,306.616057151618
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,4.04354587869362,480,34,1,295.3396897716
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,5.13219284603421,480,34,1,290.501954182325
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,6.99844479004665,480,34,1,280.828986359838
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,10.108864696734,480,34,1,274.365321008476
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,15.0855365474339,480,34,1,267.886635520744
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,20.0622083981337,480,34,1,263.822436954542
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,30.0155520995334,480,34,1,258.913355717508
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,40.1244167962675,480,34,1,255.61268075013
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,50.0777604976671,480,34,1,253.922915408469
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,69.9844479004665,480,34,1,252.153042672833
1.0,2793.0,1.446,2.08,0.85,85.5,0.0,11.27,0.0,99.9999999999999,480,34,1,250.301810865191
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,1.08864696734059,479,34,1,351.7014998232
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,2.02177293934681,479,34,1,291.331816716785
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,3.1104199066874,479,34,1,270.39750165065
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,4.04354587869362,479,34,1,261.536872870191
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,5.13219284603421,479,34,1,255.089479333231
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,5.13219284603421,479,34,1,255.089479333231
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,6.99844479004665,479,34,1,247.02616945843
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,10.108864696734,479,34,1,238.148017185539
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,15.0855365474339,479,34,1,227.645186828592
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,20.0622083981337,479,34,1,222.776159288546
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,30.0155520995334,479,34,1,213.038104208454
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,40.1244167962675,479,34,1,208.12777129339
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,50.0777604976671,479,34,1,199.999374160984
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,69.9844479004665,479,34,1,190.181211686917
1.0,2596.0,1.254,1.9,0.87,82.42,0.0,12.4,0.0,99.9999999999999,479,34,1,176.257545271629
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,0.933125972006219,478,34,1,135.203757537448
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,2.02177293934681,478,34,1,127.146706052802
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,2.95489891135303,478,34,1,123.115051115401
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,3.88802488335925,478,34,1,119.888225151844
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,5.13219284603421,478,34,1,119.073382753754
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,6.99844479004665,478,34,1,115.839046722011
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,10.108864696734,478,34,1,113.399526239865
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,15.0855365474339,478,34,1,108.530498699819
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,19.9066874027993,478,34,1,105.27238078549
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,30.0155520995334,478,34,1,99.5572188965832
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,40.1244167962675,478,34,1,93.8420570076759
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,49.9222395023328,478,34,1,88.9342274486733
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,69.9844479004665,478,34,1,79.9196422704187
1.0,1591.0,0.576,1.58,0.9,88.57,0.0,8.87,0.0,99.9999999999999,478,34,1,66.8008048289738
1.0,899.0,0.213,1.43,0.95,93.38,0.0,5.58,0.0,0.933125972006219,477,34,1,94.9623088452957
1.0,899.0,0.213,1.43,0.95,93.38,0.0,5.58,0.0,2.02177293934681,477,34,1,88.5149153083352
